CLUSTERID1	CLUSTERID2	DeltaMZ	MEH	Cosine	OtherScore	ComponentIndex
28127	28486	-14.007	0	0.810409	0.660484	1
20857	22584	-18.008	0	0.735142	0.564628	1
15441	15452	-0.0149994	0	0.882002	0.631387	1
8770	8951	-0.0130005	0	0.964631	0.786078	1
14	17	0.0110016	0	0.8768	0.904666	1
23812	26733	-54.036	0	0.765205	0.576512	1
25402	27034	-30.012	0	0.928163	0.639174	1
17872	18038	0	0	0.945823	0.674996	1
23971	25402	-26.016	0	0.881112	0.485911	1
13201	13214	-0.0179901	0	0.85814	0.80446	1
2576	2640	-0.0100021	0	0.908995	0.715947	1
2576	2641	-0.0019989	0	0.86613	0.723176	1
1295	1297	0.0219955	0	0.929788	0.660366	1
17834	17851	-0.00900269	0	0.950672	0.706894	1
2576	2644	-0.00900269	0	0.932962	0.779087	1
10076	10079	0.000999451	0	0.767437	0.716016	1
2576	2648	0.0169983	0	0.855821	0.684809	1
6545	7023	-0.0130005	0	0.845447	0.611978	1
20797	23917	-35.007	0	0.678961	0.463084	1
13217	13244	-0.0440063	0	0.982585	0.862598	1
21119	21143	0.0279999	0	0.767326	0.578965	1
17170	17344	-0.00401306	0	0.947171	0.868859	1
18911	23485	-39.996	0	0.596966	0.412055	1
8786	9519	0.0039978	0	0.942855	0.817732	1
15524	16210	-0.996002	0	0.663744	0.477051	1
1633	1651	0.0169983	0	0.860997	0.636723	1
11023	19475	-28.014	0	0.597109	0.466631	1
13212	13548	-0.0410004	0	0.91659	0.790935	1
17015	17024	-0.0279999	0	0.815335	0.782655	1
29979	30019	-5.99698	0	0.865298	0.824782	1
26651	26981	-8.028	0	0.855284	0.584245	1
20473	20532	0	0	0.915949	0.637834	1
20206	20474	-0.000991821	0	0.886328	0.621413	1
27773	28135	-14.02	0	0.573444	0.457793	1
12175	21059	-33.08	0	0.771277	0.402113	1
867	4132	-19.003	0	0.68708	0.444585	1
26335	26947	-15.993	0	0.606349	0.411586	1
21070	21124	-0.00698853	0	0.803967	0.703603	1
19970	30073	-269.113	0	0.649975	0.440273	1
13298	13397	-0.00900269	0	0.93811	0.889105	1
17459	29589	-225.148	0	0.788899	0.536771	1
23778	23796	0	0	0.76228	0.55804	1
23778	23797	0	0	0.799817	0.646562	1
20083	20383	0	0	0.947149	0.733477	1
26692	28203	-47.01	0	0.756471	0.467833	1
11609	17021	-17.011	0	0.736379	0.625788	1
30365	30830	-164.059	0	0.78903	0.46237	1
13385	13477	0.0059967	0	0.972649	0.863207	1
3144	3179	0	0	0.886691	0.658241	1
27422	27424	0.00299072	0	0.81321	0.605956	1
14318	16311	-5.017	0	0.746334	0.430692	1
27422	27423	0.0039978	0	0.567609	0.496612	1
13557	13566	0.0149994	0	0.975016	0.870177	1
17255	20866	-14.038	0	0.687383	0.494677	1
11757	12178	-0.00999451	0	0.908618	0.641835	1
17157	17813	-0.0659943	0	0.795216	0.669236	1
13355	13532	0.0059967	0	0.952417	0.852024	1
22357	22363	-0.0179901	0	0.764086	0.647725	1
19073	19147	-0.0419922	0	0.851978	0.804786	1
19073	19145	-0.0429993	0	0.873665	0.790309	1
29759	30855	-272.109	0	0.924504	0.572566	1
13263	13322	0.00100708	0	0.974318	0.914759	1
24590	24602	0	0	0.775329	0.612947	1
17120	17145	0.00498962	0	0.755587	0.746482	1
26363	26832	-14.016	0	0.608533	0.440131	1
13194	13642	-0.0950012	0	0.895837	0.826621	1
17120	17149	-0.00201416	0	0.893986	0.847428	1
10165	10402	-0.0149994	0	0.844138	0.865469	1
21846	21875	-0.0270081	0	0.940114	0.806745	1
11537	11567	-0.0569992	0	0.756057	0.553704	1
20922	29679	-216.145	0	0.650323	0.572648	1
19290	19365	-0.0039978	0	0.935938	0.784445	1
19290	19367	-0.00799561	0	0.921631	0.833272	1
20687	20688	-0.0130005	0	0.709282	0.552704	1
27417	27978	237.167	0	0.666475	0.409889	1
23339	23364	-0.988998	0	0.610643	0.565363	1
21932	21938	0.00999451	0	0.949313	0.875219	1
19986	20020	-0.0169983	0	0.747596	0.416757	1
25458	27958	-57.042	0	0.577286	0.447154	1
10318	14184	-13.997	0	0.795876	0.525783	1
21259	30575	-330.092	0	0.823821	0.583156	1
21960	21973	0.00999451	0	0.892532	0.802785	1
9404	10011	-0.0500031	0	0.852862	0.617603	1
21744	23510	-18.003	0	0.610183	0.534601	1
26810	29936	-154.183	0	0.748766	0.599135	1
30293	30758	-132.078	0	0.970287	0.809106	1
23547	23556	0	0	0.616139	0.561521	1
28042	28722	-28.069	0	0.60717	0.58256	1
30293	30564	-44.026	0	0.968297	0.822886	1
13490	13661	-0.00999451	0	0.946788	0.837699	1
23008	29456	-179.081	0	0.715243	0.504492	1
11022	11023	0.00899506	0	0.692953	0.766323	1
26948	26977	-0.0630035	0	0.703831	0.692776	1
11602	21923	-46.012	0	0.879242	0.727407	1
11022	11027	-0.0569992	0	0.82532	0.492044	1
23361	23362	0.00700378	0	0.616086	0.533043	1
21067	21073	-0.000991821	0	0.797895	0.74776	1
28973	29813	-57.965	0	0.556658	0.490622	1
21529	21533	0.0149994	0	0.621646	0.658757	1
21529	21530	0.00500488	0	0.619614	0.640386	1
21529	21531	-0.0180054	0	0.841252	0.83897	1
11231	11515	-1.009	0	0.692228	0.514071	1
10126	19538	-34.041	0	0.922342	0.678688	1
24186	26518	-38.242	0	0.673509	0.423608	1
3027	3496	-0.0219955	0	0.867694	0.737763	1
26123	26126	0.0180054	0	0.684386	0.658096	1
21529	21538	0.0120087	0	0.599508	0.618356	1
26123	26124	0.0110016	0	0.681576	0.552531	1
28848	29965	-83.98	0	0.941474	0.732162	1
18807	19138	-0.0219879	0	0.769955	0.643871	1
17269	17578	-0.0119934	0	0.836159	0.532606	1
27277	27282	-0.0279999	0	0.680113	0.624874	1
24351	26335	-29.028	0	0.614998	0.467705	1
22562	22590	0.0059967	0	0.714262	0.53373	1
12735	12865	0	0	0.957042	0.839509	1
30763	30847	-62.994	0	0.905357	0.871245	1
23531	23700	-0.0309906	0	0.910468	0.71949	1
28877	29557	-44.976	0	0.760446	0.550979	1
10545	10588	0	0	0.851533	0.594138	1
29522	30073	-56.026	0	0.662457	0.517541	1
27061	28423	-45.08	0	0.707061	0.647281	1
11109	11186	0.00499725	0	0.799361	0.577063	1
1425	2392	-1.014	0	0.71894	0.50833	1
26600	29874	-153.08	0	0.842581	0.600362	1
8851	9142	0.00699615	0	0.910357	0.640146	1
11964	12062	0.0019989	0	0.960651	0.8489	1
10164	10201	-0.0169983	0	0.967757	0.949238	1
20836	22584	-18.009	0	0.679421	0.574638	1
5560	5563	0.0100021	0	0.701984	0.575699	1
13176	13179	0.00900269	0	0.924386	0.925866	1
13176	13177	0.0160065	0	0.860205	0.817092	1
26284	30007	-180.025	0	0.687596	0.504747	1
18815	19147	-0.0589905	0	0.894872	0.851865	1
15347	21447	-27.992	0	0.702307	0.64211	1
15347	21446	-27.992	0	0.718258	0.706153	1
16573	16966	-0.0180054	0	0.91656	0.662173	1
17014	17020	0.0110016	0	0.872471	0.799349	1
25129	25169	-1.00101	0	0.852324	0.765552	1
25129	25168	-0.987	0	0.554028	0.605173	1
13384	13654	0.000991821	0	0.975739	0.846075	1
18717	18718	-0.026001	0	0.948709	0.869289	1
13384	13653	0.0139923	0	0.951834	0.848188	1
16358	16606	-0.0130005	0	0.903571	0.674014	1
4267	4384	-0.0159988	0	0.938204	0.770529	1
4371	4525	0	0	0.868846	0.641592	1
14171	14273	-2.002	0	0.595298	0.412022	1
25129	25167	-1	0	0.823944	0.802677	1
30372	30758	-118.1	0	0.800581	0.604625	1
1127	22839	-82.813	0	0.864603	0.472725	1
12339	12362	0	0	0.802884	0.659103	1
25291	25294	0.0100098	0	0.716981	0.727441	1
18038	18041	0	0	0.957924	0.730089	1
22039	22258	-0.0130005	0	0.914108	0.734139	1
16344	27799	-132.044	0	0.871249	0.617913	1
22598	24454	-27.994	0	0.569595	0.50474	1
12344	12434	-0.102997	0	0.782382	0.743664	1
27502	27931	-15.974	0	0.712892	0.455525	1
8779	9162	0.0169983	0	0.895729	0.77461	1
14036	22411	-42.022	0	0.745674	0.467547	1
26745	27282	-11.96	0	0.652555	0.431041	1
19370	19389	-0.00898743	0	0.776069	0.745775	1
11760	12055	0	0	0.757821	0.661376	1
10162	10168	0.000999451	0	0.907983	0.798906	1
24323	26939	-46.04	0	0.57681	0.521475	1
8751	9200	0.000999451	0	0.9602	0.746767	1
11657	23421	-59.027	0	0.754755	0.418573	1
24547	24716	-0.0440063	0	0.915394	0.836434	1
28016	28182	-5.05301	0	0.640388	0.446853	1
22422	22460	0.00401306	0	0.641615	0.656682	1
22422	22461	0.00500488	0	0.670167	0.670794	1
13213	13774	-0.0910034	0	0.898723	0.813845	1
14067	14072	-0.0059967	0	0.884369	0.833735	1
10074	10084	0.0169983	0	0.846121	0.68542	1
28605	30479	-176.033	0	0.868207	0.777741	1
13464	13476	-0.00801086	0	0.901282	0.6907	1
24433	26392	-28.015	0	0.847211	0.576783	1
23314	24413	-20.99	0	0.590805	0.443382	1
20837	20842	-0.0119934	0	0.631144	0.58425	1
21942	22258	-0.0189972	0	0.949596	0.739683	1
10074	10088	0.0149994	0	0.802384	0.620091	1
21448	30575	-327.099	0	0.900944	0.625832	1
23896	25421	-29	0	0.649082	0.424085	1
13242	13536	-0.0700073	0	0.928794	0.801929	1
14114	14124	-0.00500488	0	0.636683	0.400863	1
16280	16575	-0.0120087	0	0.979155	0.820571	1
27731	28106	-13.974	0	0.873314	0.482186	1
11056	19003	-25.018	0	0.775915	0.502258	1
29295	29537	-17.975	0	0.651038	0.537059	1
1083	4799	-17.968	0	0.823569	0.418948	1
11768	11769	-0.0209961	0	0.853876	0.698331	1
2520	10992	-15.98	0	0.81427	0.679288	1
20834	20836	-0.0110016	0	0.690439	0.597941	1
2565	2744	-0.0019989	0	0.960481	0.906088	1
21069	21116	-0.0110016	0	0.736317	0.707744	1
18047	18284	-0.0250092	0	0.907138	0.753756	1
17204	17376	-0.0200043	0	0.838062	0.651926	1
12466	12542	-0.0509949	0	0.83808	0.669457	1
795	878	-1.01	0	0.860306	0.745883	1
13446	13448	0.00698853	0	0.930317	0.817978	1
13167	13526	-0.0370026	0	0.95377	0.875659	1
1432	1560	-0.00900269	0	0.944294	0.782804	1
17015	17025	-0.0209961	0	0.820662	0.679601	1
22344	22351	-0.00500488	0	0.883021	0.779099	1
16227	20759	-16.04	0	0.587046	0.511612	1
22344	22357	-0.00700378	0	0.827884	0.713747	1
1432	1566	-0.0149994	0	0.951694	0.797202	1
26237	26294	-2.01401	0	0.695025	0.632017	1
13220	13490	-0.0299988	0	0.889255	0.736316	1
4848	5150	-0.0350037	0	0.71536	0.470681	1
22344	22359	-0.0149994	0	0.74083	0.677207	1
786	789	-0.0100021	0	0.983792	0.803521	1
13331	13457	0.00900269	0	0.913613	0.782807	1
16313	16335	0.0100098	0	0.881338	0.738861	1
18710	18766	0.0200043	0	0.831468	0.816574	1
15696	15998	-0.0059967	0	0.911528	0.783909	1
15720	16052	-0.0350037	0	0.926791	0.802644	1
15720	16051	-0.0400085	0	0.776608	0.703344	1
27461	28157	-26.013	0	0.875656	0.70954	1
15720	16057	-0.0250092	0	0.917234	0.781859	1
28470	28729	-14.013	0	0.609133	0.583102	1
17853	18479	-0.152008	0	0.949964	0.756864	1
12494	12849	-0.0370026	0	0.8737	0.670736	1
29006	29078	-4.01901	0	0.570558	0.465522	1
13272	13593	-0.00601196	0	0.89754	0.834914	1
1530	1705	0	0	0.889567	0.651203	1
1442	1990	-0.00400543	0	0.94718	0.874704	1
22350	22355	-0.00601196	0	0.589714	0.619462	1
22350	22357	0.00498962	0	0.698454	0.564635	1
14078	14113	0.0059967	0	0.881684	0.755053	1
13337	13373	0.0209961	0	0.881784	0.768379	1
26287	29215	-113.062	0	0.789214	0.651216	1
23545	23547	-0.00799561	0	0.586745	0.637494	1
16286	17004	-0.0429993	0	0.850644	0.743555	1
26067	29166	-113.06	0	0.899652	0.773485	1
21067	21082	0	0	0.628678	0.577522	1
11807	12315	-0.0299988	0	0.940336	0.809798	1
30338	30417	-14.016	0	0.92149	0.811865	1
10282	10292	0.000999451	0	0.779263	0.601667	1
2753	2794	-0.0149994	0	0.868995	0.639704	1
27307	28366	-36.996	0	0.78169	0.467793	1
29148	29355	-13.989	0	0.663456	0.455011	1
19988	19989	0.0130005	0	0.979296	0.847529	1
2654	3050	-0.00900269	0	0.932699	0.693872	1
28812	29392	-39.101	0	0.808099	0.656958	1
22474	22509	-0.0700073	0	0.675452	0.649702	1
26272	27030	-20.981	0	0.89715	0.513293	1
20951	21010	-0.990005	0	0.942555	0.877575	1
1296	10080	-18.11	0	0.71147	0.526626	1
869	10097	-29.012	0	0.685313	0.424879	1
27757	29936	-127.152	0	0.75903	0.615781	1
26897	28768	-68.065	0	0.792715	0.428275	1
17236	17364	0.000991821	0	0.878488	0.681405	1
1423	1843	-0.0180054	0	0.916977	0.82618	1
11241	17865	-22.975	0	0.635032	0.492065	1
9388	9404	0.0130005	0	0.940349	0.729255	1
28051	28859	-36.025	0	0.617595	0.59081	1
15429	15562	-0.00700378	0	0.981137	0.870015	1
22589	22597	-0.0200043	0	0.733149	0.721833	1
16588	16687	-0.0119934	0	0.955147	0.779612	1
2517	4112	-1.972	0	0.90288	0.676962	1
17228	17380	0	0	0.887318	0.547448	1
30334	30599	-49.01	0	0.584182	0.555596	1
20370	20535	0.000991821	0	0.951772	0.859923	1
20370	20532	0.0059967	0	0.953009	0.786122	1
28423	30669	-235.994	0	0.880979	0.716652	1
13172	13174	-0.0039978	0	0.92413	0.765625	1
20741	20742	0	0	0.648761	0.515174	1
27111	29986	-154.088	0	0.953215	0.772773	1
13172	13179	-0.00799561	0	0.902295	0.786368	1
16347	16375	0	0	0.94142	0.750695	1
15164	27135	-116.048	0	0.831773	0.457267	1
1468	1959	-0.00299835	0	0.76644	0.762255	1
23465	25469	-36.019	0	0.685513	0.562103	1
17139	17316	-0.00700378	0	0.922423	0.745347	1
29392	29936	-43.006	0	0.925594	0.808385	1
29392	29937	-43.006	0	0.770848	0.511046	1
16260	16701	-0.0410004	0	0.92143	0.751267	1
18794	18930	0.00999451	0	0.963796	0.881977	1
19254	19297	-0.0319977	0	0.932215	0.728742	1
21958	21959	0.00299072	0	0.868372	0.735163	1
16311	16775	-0.0449982	0	0.809544	0.656436	1
10292	10422	-0.0230026	0	0.809956	0.657429	1
22696	22697	0.000991821	0	0.878272	0.419378	1
2414	2425	0.0039978	0	0.915194	0.717645	1
2414	2424	0.0039978	0	0.932789	0.738635	1
29524	30210	-68.068	0	0.695406	0.414949	1
15408	15485	-0.0220032	0	0.936329	0.816498	1
13767	13892	0	0	0.903469	0.685312	1
25504	25507	-0.0120087	0	0.615133	0.456997	1
25504	25508	-0.0250092	0	0.763094	0.644015	1
14235	22514	-41.991	0	0.669461	0.4745	1
37	10153	-39.032	0	0.734417	0.558363	1
28859	30334	-134.091	0	0.795086	0.746198	1
8769	23516	-72.04	0	0.932064	0.471529	1
2591	2721	-0.00500488	0	0.918499	0.777154	1
2591	2723	-0.0210037	0	0.891572	0.711201	1
1802	15196	-35.996	0	0.59343	0.488238	1
15537	15584	-0.0319977	0	0.82317	0.816818	1
13269	13495	-0.0160065	0	0.854112	0.7127	1
2489	11059	-18.942	0	0.761795	0.464515	1
20789	20820	-0.0460052	0	0.675382	0.562255	1
16892	16893	0.0159912	0	0.865996	0.718757	1
21529	21543	0.00900269	0	0.596324	0.713874	1
16892	16896	0.000991821	0	0.776132	0.6202	1
22586	22594	0	0	0.768597	0.739868	1
20704	26067	-72.016	0	0.892785	0.584144	1
22586	22590	0	0	0.796453	0.735595	1
28750	29027	-16.007	0	0.755508	0.617727	1
11278	11374	-0.0189972	0	0.594485	0.44989	1
26695	29440	-117.075	0	0.718445	0.640343	1
20767	26272	-72.034	0	0.938665	0.653795	1
28944	30403	-141.101	0	0.721874	0.727527	1
1445	1458	0	0	0.845535	0.637603	1
14120	14124	0	0	0.649279	0.544762	1
23225	23270	-0.0110016	0	0.599159	0.512058	1
29355	29561	-14.013	0	0.648646	0.449662	1
14120	14122	-0.0180054	0	0.708308	0.641188	1
18028	18236	-0.0910034	0	0.959508	0.788013	1
24338	24353	-0.0449982	0	0.685651	0.667976	1
27441	28154	-26.01	0	0.551404	0.542323	1
21790	21927	-1.00101	0	0.663746	0.63416	1
20901	20920	-0.475006	0	0.870133	0.784495	1
16221	19475	-8.991	0	0.567397	0.486151	1
28987	30298	-120.007	0	0.71099	0.574402	1
2590	2680	-0.0169983	0	0.950552	0.914036	1
27551	27977	-15.991	0	0.794178	0.581965	1
17851	18037	0	0	0.952767	0.703804	1
22892	23163	-0.0039978	0	0.789774	0.697286	1
26237	27519	-35.039	0	0.663158	0.555915	1
17851	18038	0	0	0.975629	0.757876	1
13192	13231	0	0	0.887954	0.753173	1
21082	21083	-0.0019989	0	0.739925	0.679497	1
20932	20950	-0.0160065	0	0.63382	0.433964	1
12494	12549	0.100006	0	0.872186	0.609403	1
24360	27453	-58.041	0	0.700666	0.508151	1
26178	26247	-0.00601196	0	0.911613	0.544985	1
8755	9785	-0.0389938	0	0.947873	0.765028	1
1292	15327	-39.994	0	0.709648	0.443647	1
23346	23364	-0.983002	0	0.61947	0.493538	1
27259	30403	-212.12	0	0.641499	0.500266	1
21031	22353	-10.984	0	0.552759	0.445365	1
17959	18254	0.0620117	0	0.976793	0.772688	1
25095	25110	-0.0019989	0	0.671821	0.425019	1
20082	20109	0.0219879	0	0.97074	0.842363	1
17376	17432	0	0	0.904831	0.789802	1
14741	19538	-15.091	0	0.953245	0.676319	1
8772	8781	-0.00700378	0	0.95629	0.837228	1
11009	11017	0.0159988	0	0.642976	0.532396	1
23438	26687	-55.029	0	0.844553	0.474147	1
29201	29458	-18.012	0	0.675199	0.617915	1
25108	26096	-14.019	0	0.849518	0.540597	1
29272	29295	-1.99698	0	0.736533	0.627792	1
13174	13181	0.0130005	0	0.905905	0.660529	1
13174	13180	0.0130005	0	0.899406	0.790259	1
25283	25327	-1.94301	0	0.606649	0.418966	1
13174	13185	-0.0410004	0	0.916293	0.744283	1
16297	16313	-0.0100098	0	0.921579	0.791062	1
15554	15563	0.0110016	0	0.911502	0.808335	1
19247	19275	0.0330048	0	0.892491	0.703078	1
10164	10422	-0.0169983	0	0.831344	0.853956	1
2677	2795	-0.00299835	0	0.925451	0.859878	1
24107	30051	-221.088	0	0.82542	0.560066	1
16319	16545	-0.0309906	0	0.917258	0.744619	1
12775	12993	0.00401306	0	0.696275	0.537152	1
12775	12992	0.00500488	0	0.813539	0.704535	1
16313	16660	0.022995	0	0.92404	0.804954	1
30073	30617	-88.089	0	0.650563	0.618156	1
13241	13245	-0.0289917	0	0.954344	0.830604	1
19502	19508	-0.0200043	0	0.594297	0.500799	1
29183	29381	-13.98	0	0.845018	0.676824	1
18054	18056	-0.0140076	0	0.965514	0.8067	1
11733	12865	-1	0	0.758233	0.534469	1
29918	30044	-17.989	0	0.55608	0.413073	1
2796	2940	0.00499725	0	0.906491	0.698405	1
11757	12723	-1	0	0.86742	0.697039	1
23803	23843	-0.048996	0	0.763464	0.673869	1
22561	22567	-0.0039978	0	0.595048	0.565623	1
26708	28044	-41.055	0	0.571354	0.507114	1
29603	30719	-183.069	0	0.704417	0.52691	1
21449	23310	-15.996	0	0.583455	0.428783	1
12404	12635	-0.126007	0	0.879059	0.631683	1
17954	18313	-0.0289917	0	0.929388	0.768174	1
15412	20687	-15.007	0	0.682317	0.572907	1
12770	12797	0	0	0.874227	0.721269	1
12356	12839	-0.0590057	0	0.959954	0.853771	1
5563	6545	-0.00200653	0	0.787584	0.462915	1
26108	26157	-0.00898743	0	0.954302	0.590319	1
26108	26156	-0.00898743	0	0.963998	0.69388	1
27047	27131	-1.98601	0	0.765811	0.619195	1
10292	10940	-0.0320053	0	0.779818	0.598583	1
26282	27223	-26.016	0	0.779123	0.580897	1
13220	13275	-0.00999451	0	0.978254	0.888349	1
23239	23272	0	0	0.596817	0.414368	1
17212	17459	-0.0140076	0	0.851812	0.637989	1
25297	26284	-11.999	0	0.78674	0.584104	1
21771	21832	-0.0160065	0	0.965163	0.943609	1
28051	28536	-18.011	0	0.681994	0.600696	1
21771	21834	0.00300598	0	0.898284	0.771863	1
24409	30261	-239.082	0	0.615823	0.445376	1
19346	19371	-0.00999451	0	0.933735	0.870268	1
18699	19079	-0.00700378	0	0.916986	0.834214	1
14324	14768	-0.00698853	0	0.830478	0.551926	1
11957	17024	-14.012	0	0.638696	0.599746	1
26836	27749	-26.036	0	0.753269	0.627106	1
28119	28725	-26.98	0	0.944697	0.70598	1
27757	28010	-10.025	0	0.84006	0.684813	1
1415	1789	-0.0110016	0	0.82094	0.598024	1
15678	15954	0.00100708	0	0.982764	0.88541	1
26447	29048	-98.079	0	0.72657	0.515973	1
22893	22941	-0.0149994	0	0.958668	0.827844	1
12830	12831	0.0119934	0	0.932369	0.746798	1
15678	15953	-0.00900269	0	0.95595	0.783375	1
4978	5374	0.00799561	0	0.914634	0.815875	1
23881	23882	-0.00700378	0	0.561242	0.537416	1
15521	15700	-0.00500488	0	0.946876	0.798043	1
2798	3496	-0.0289993	0	0.893009	0.748334	1
12356	12782	-0.053009	0	0.925865	0.86716	1
18218	18566	-0.0640106	0	0.973148	0.77217	1
10924	23971	-75.036	0	0.915487	0.595774	1
32	14636	-60.012	0	0.850324	0.634449	1
27516	30007	-146.021	0	0.772814	0.507987	1
792	1391	-13.007	0	0.752102	0.530576	1
23536	23554	-0.019989	0	0.715453	0.713342	1
23536	23555	-0.0179901	0	0.862089	0.789978	1
23536	23556	-0.0189972	0	0.67331	0.670758	1
13313	13326	-0.00498962	0	0.977992	0.890946	1
21996	22105	-0.0319977	0	0.883537	0.804481	1
19478	19486	-0.0330048	0	0.610088	0.670982	1
26508	29845	-153.047	0	0.960996	0.669319	1
23227	23230	-0.0320129	0	0.659798	0.584626	1
22050	22189	-0.0209961	0	0.733878	0.518474	1
10182	10304	-0.000999451	0	0.940792	0.737612	1
21929	22360	-1.01201	0	0.64242	0.503334	1
28253	28608	-14.017	0	0.83703	0.666413	1
19481	21478	-17.052	0	0.675169	0.432481	1
30214	30703	-113.963	0	0.721517	0.537265	1
1571	1743	-0.0149994	0	0.916911	0.704879	1
28463	28755	-16.016	0	0.713488	0.5603	1
27111	28119	-34.028	0	0.934783	0.704584	1
19258	19387	-0.0449982	0	0.925048	0.681131	1
23400	23408	-0.00799561	0	0.574832	0.625481	1
27942	30338	-176.032	0	0.728631	0.494963	1
29030	29033	0.00198364	0	0.786939	0.725837	1
13385	13472	-0.0130005	0	0.952074	0.851335	1
30804	30825	-15.995	0	0.84427	0.735537	1
3027	3535	-0.0039978	0	0.875872	0.660905	1
2798	3144	0	0	0.928826	0.68744	1
30347	30825	-163.997	0	0.779093	0.679738	1
17522	30433	-327.1	0	0.88898	0.546741	1
17932	18707	-1.004	0	0.682146	0.581935	1
17342	17817	-0.0149994	0	0.756486	0.566202	1
17342	17814	-0.0149994	0	0.675223	0.598211	1
16304	16822	-0.0349884	0	0.944292	0.811916	1
17342	17813	-0.0149994	0	0.908136	0.797875	1
28062	28999	-44.044	0	0.598985	0.459801	1
17849	18520	-0.130005	0	0.63879	0.655591	1
17881	17912	0	0	0.92792	0.655381	1
26526	29825	-150.025	0	0.884506	0.536157	1
14722	14923	-0.0120087	0	0.80973	0.718555	1
26112	28304	-63.99	0	0.640342	0.50993	1
3718	11068	-16.019	0	0.853023	0.412883	1
20681	20689	0.00299072	0	0.709782	0.672683	1
24247	28819	-117.92	0	0.879874	0.451415	1
8738	8952	-0.012001	0	0.976484	0.823881	1
21038	21122	-1.009	0	0.700043	0.510988	1
2659	3028	0	0	0.972447	0.848339	1
4455	4538	-0.0190048	0	0.867491	0.704311	1
10153	14244	-15.996	0	0.715385	0.541234	1
19283	19319	-0.0359955	0	0.878193	0.748104	1
20681	20683	-0.0100098	0	0.858412	0.770725	1
28008	28438	-15.034	0	0.672598	0.446609	1
20681	20684	0.00900269	0	0.912826	0.865995	1
13171	13627	-0.0870056	0	0.939413	0.808821	1
25317	29270	-128.054	0	0.865009	0.468362	1
23374	23375	0.0019989	0	0.681356	0.751527	1
13478	13519	0.0119934	0	0.963097	0.84899	1
15280	19504	-13.027	0	0.711706	0.479814	1
17032	17044	-0.0019989	0	0.830178	0.71947	1
2550	2591	-0.114998	0	0.968289	0.793941	1
29251	30462	-132.079	0	0.844643	0.518969	1
19674	19772	0	0	0.749149	0.520579	1
20859	24538	-48.036	0	0.649467	0.534135	1
10452	10460	0.0110016	0	0.883217	0.707575	1
24469	29538	-161.02	0	0.664283	0.47339	1
25314	25320	-0.0109863	0	0.87712	0.75583	1
19516	19520	-0.00999451	0	0.576982	0.439206	1
21959	22000	0	0	0.81037	0.711305	1
30267	30708	-105.968	0	0.97711	0.659283	1
24227	24230	-0.00700378	0	0.604623	0.712257	1
26271	26906	-18.353	0	0.727666	0.407047	1
15767	15947	0	0	0.966192	0.776362	1
27958	28877	-42.079	0	0.89833	0.589883	1
10189	10201	-0.0139999	0	0.838691	0.799792	1
10162	10283	-0.0219955	0	0.851876	0.667279	1
14097	14142	-0.00500488	0	0.680345	0.593524	1
2977	3035	0	0	0.842864	0.640775	1
2977	3034	0	0	0.861634	0.747621	1
28945	29223	-18.01	0	0.78509	0.520633	1
2551	3018	-0.0100021	0	0.959292	0.925309	1
26752	26756	-0.0019989	0	0.843415	0.672248	1
24409	27594	-63.047	0	0.632366	0.542181	1
29823	29944	-13.979	0	0.595192	0.520239	1
16306	16318	0.0019989	0	0.976699	0.814685	1
26831	29933	-153.104	0	0.96472	0.617937	1
13239	13312	-0.00799561	0	0.918154	0.809686	1
17188	18912	-2.019	0	0.702927	0.508365	1
22019	22117	-0.0189972	0	0.829211	0.565191	1
1442	2070	-0.00400543	0	0.910836	0.813387	1
18041	18054	-0.0390015	0	0.951855	0.739761	1
30347	30357	-1.97501	0	0.734279	0.609706	1
17827	17975	-0.0870056	0	0.978167	0.78731	1
17827	17974	-0.0209961	0	0.978259	0.813832	1
10119	14636	-18.993	0	0.862663	0.662535	1
24611	24664	0	0	0.895536	0.668767	1
29614	29863	-18.01	0	0.731646	0.57176	1
24611	24669	0	0	0.904214	0.697179	1
22890	22983	0.00100708	0	0.937773	0.752048	1
